042-pdm01ABABa1, 9.151360, 0.000212, 246.149, 0.015, 234.121, 0.064, 222.832, 0.014, 167.21, 0.063, -238.15, 0.072, 244.367, 0.058, 206.018, 0.013, 179.405, 0.04, -208.335, 0.011, -208.462, 0.008, 190.397, 0.013, 256.876, 0.073, 
042-pdm01ABABb1, 8.941440, 0.001494, 206.666, 0.053, 213.266, 0.013, 225.331, 0.064, 219.224, 0.014, 226.556, 0.074, 221.436, 0.02, 227.342, 0.041, 207.661, 0.014, 133.298, 0.159, 194.797, 0.012, 192.45, 0.043, 197.64, 0.041, 
042-pdm01ABBAa1, 9.568970, 0.000641, 193.057, 0.013, 219.882, 0.039, 215.039, 0.049, 146.325, 0.073, 219.467, 0.022, 266.763, 0.085, 232.08, 0.063, 131.099, 0.098, -221.821, 0.013, 225.3, 0.096, 224.551, 0.062, 114.623, 0.021, 
042-pdm01ABBAb1, 8.903230, 0.000842, 239.817, 0.065, 166.902, 0.025, 191.66, 0.024, -187.276, 0.005, 223.052, 0.098, -86.7326, 0.064, 194.32, 0.038, 196.402, 0.046, 263.934, 0.081, -122.468, 0.091, 189.583, 0.033, 224.362, 0.068, 
042-pdm02ABABa1, 10.298900, 0.000559, 213.093, 0.009, 208.542, 0.055, 217.321, 0.011, 222.618, 0.027, 234.247, 0.012, 239.811, 0.043, 240.257, 0.013, 253.477, 0.037, 231.776, 0.014, 252.184, 0.01, 277.103, 0.024, 188.886, 0.031, 
042-pdm02ABABb1, 9.889070, 0.001291, 273.756, 0.059, 215.539, 0.012, 258.296, 0.08, 142.312, 0.045, 244.524, 0.067, 209.539, 0.013, 238.471, 0.044, 235.698, 0.014, 277.239, 0.087, 227.5, 0.012, 224.622, 0.048, 189.53, 0.037, 
042-pdm02ABBAa1, 10.362600, 0.000441, 185.402, 0.014, 201.869, 0.063, 230.923, 0.038, 213.861, 0.012, 247.208, 0.052, 196.981, 0.014, 205.87, 0.042, 233.607, 0.013, 225.28, 0.021, 234.434, 0.077, 185.645, 0.065, 245.73, 0.03, 
042-pdm02ABBAb1, 10.542800, 0.000947, 215.514, 0.058, 218.614, 0.013, 222.145, 0.013, 266.677, 0.068, 227.531, 0.064, 210.966, 0.023, 221.475, 0.013, 214.04, 0.029, 253.368, 0.053, 212.33, 0.012, 217.172, 0.013, 201.303, 0.023, 
042-pdm03ABABa1, 9.345530, 0.002865, 158.285, 0.149, 195.856, 0.051, -184.48, 0.005, 209.398, 0.04, 233.368, 0.011, 167.55, 0.012, 177.798, 0.039, 212.542, 0.077, 206.326, 0.012, 174.962, 0.025, 242.779, 0.015, 120.265, 0.041, 
042-pdm03ABABb1, 9.481730, 0.002083, 217.745, 0.041, 219.941, 0.011, 177.385, 0.029, 182.179, 0.077, 159.448, 0.03, 227.091, 0.012, 180.113, 0.028, 181.911, 0.015, 185.258, 0.029, 186.71, 0.013, 265.235, 0.046, 167.033, 0.025, 
042-pdm03ABBAa1, 9.502090, 0.002782, 239.6, 0.013, 233.369, 0.056, 188.116, 0.034, 161.739, 0.083, 214.389, 0.056, 229.599, 0.013, 200.972, 0.014, 212.76, 0.01, 202.882, 0.012, 252.839, 0.047, 214.396, 0.051, 198.068, 0.012, 
042-pdm03ABBAb1, 9.181350, 0.001833, 137.285, 0.1, 136.756, 0.005, 219.9, 0.012, 165.547, 0.01, 236.115, 0.045, 240.307, 0.012, 242.792, 0.012, 213.032, 0.089, 239.516, 0.056, 202.76, 0.022, 192.267, 0.025, 190.592, 0.005, 
042-pdm04ABABa1, 9.579900, 0.000691, 229.469, 0.013, 214.789, 0.05, 215.026, 0.013, 176.57, 0.066, 174.273, 0.012, 207.002, 0.037, 162.256, 0.029, 201.138, 0.057, 207.365, 0.011, 186.08, 0.046, 198.317, 0.013, 147.384, 0.055, 
042-pdm04ABABb1, 9.653130, 0.000636, 195.593, 0.057, 201.32, 0.009, 213.635, 0.034, 215.586, 0.012, 233.657, 0.037, 173.547, 0.027, 185.481, 0.039, 115.599, 0.077, -174.228, 0.009, 155.934, 0.044, 173.588, 0.028, 159.609, 0.018, 
