025-pdm01ABABa1, 8.546910, 0.00139601652893, -174.128, 0.07, 263.517, 0.076, 212.805, 0.016, 246.827, 0.052, 280.284, 0.041, 230.316, 0.059, 198.463, 0.04, 169.633, 0.036, 231.752, 0.052, 228.566, 0.056, 232.794, 0.023, 249.754, 0.062,
025-pdm01ABABb1, 8.647550, 0.000647636363636, 238.744, 0.056, 194.788, 0.016, 256.287, 0.082, -182.615, 0.077, 286.272, 0.065, 181.033, 0.018, 270.413, 0.088, 203.614, 0.024, 333.872, 0.092, 230.644, 0.018, 242.772, 0.089, 213.748, 0.042,
025-pdm01ABBAa1, 8.231840, 0.00178479338843, 243.531, 0.011, 277.847, 0.046, 226.135, 0.055, 206.253, 0.045, 239.915, 0.072, -191.108, 0.068, 219.343, 0.053, 192.664, 0.005, 309.47, 0.036, 220.81, 0.034, 275.68, 0.044, 154.862, 0.005,
025-pdm01ABBAb1, 8.400260, 0.000234809917355, 302.04, 0.061, 209.773, 0.02, 239.847, 0.016, 267.388, 0.046, 322.081, 0.072, 221.523, 0.025, 205.221, 0.017, 257.109, 0.059, 289.12, 0.064, -177.022, 0.074, 181.946, 0.039, 289.68, 0.062,
025-pdm02ABABa1, 10.136100, 0.000780066115702, 180.446, 0.013, 227.712, 0.03, 231.999, 0.013, 237.944, 0.057, 260.055, 0.012, 244.875, 0.05, 236.483, 0.012, 255.282, 0.051, -203.848, 0.005, 193.354, 0.056, 231.059, 0.016, 271.862, 0.061,
025-pdm02ABABb1, 9.137860, 0.00407442975207, 248.176, 0.037, 152.088, 0.011, 258.25, 0.07, 241.589, 0.028, 286.839, 0.043, 192.416, 0.029, 125.709, 0.03, 229.362, 0.033, 175.291, 0.045, 211.944, 0.038, 150.434, 0.023, 219.253, 0.043,
025-pdm02ABBAa1, 9.581790, 0.00182950413223, 202.016, 0.005, 291.398, 0.08, 266.182, 0.088, 215.395, 0.02, 245.91, 0.016, 322.33, 0.058, 262.098, 0.042, 235.49, 0.019, -225.637, 0.073, 301.2, 0.061, 274.686, 0.055, 153.485, 0.005,
025-pdm02ABBAb1, 9.555120, 0.00101279338843, 236.72, 0.045, 217.419, 0.031, 279.175, 0.037, 261.687, 0.052, 225.974, 0.031, -205.288, 0.084, 251.646, 0.042, 248.858, 0.055, 288.601, 0.057, 246.301, 0.031, 265.753, 0.034, 196.733, 0.053,
025-pdm03ABABa1, 8.201690, 0.00572608264463, -114.366, 0.077, 181.166, 0.044, 240.702, 0.02, 228.023, 0.049, 157.887, 0.229, 275.85, 0.047, 209.783, 0.028, 220.891, 0.027, 167.747, 0.056, 285.829, 0.036, 207.882, 0.057, 281.3, 0.057,
025-pdm03ABABb1, 10.331700, 0.00543560330579, 246.407, 0.014, 196.957, 0.034, 268.272, 0.017, 188.216, 0.005, 201.575, 0.036, 179.537, 0.024, 259.792, 0.022, 184.252, 0.026, 271.158, 0.037, 252.712, 0.017, 283.531, 0.037, -204.107, 0.077,
