034-pdm01ABABa1, 8.876640, 0.000237157024793, 187.037, 0.021, 245.048, 0.078, 140.159, 0.021, 284.736, 0.087, 193.68, 0.029, 242.311, 0.08, -177.398, 0.005, 240.665, 0.095, 176.067, 0.026, 202.648, 0.061, 182.885, 0.036, 275.665, 0.068,
034-pdm01ABABb1, 8.989360, 0.000958958677686, 209.452, 0.057, 161.999, 0.015, 222.172, 0.076, 179.582, 0.021, 272.718, 0.079, 188.125, 0.038, 270.137, 0.091, 184.85, 0.005, 292.158, 0.073, 174.833, 0.025, 267.949, 0.072, 191.041, 0.027,
034-pdm01ABBAa1, 9.383580, 0.000352198347107, 155.845, 0.012, 249.553, 0.065, 219.913, 0.072, -186.998, 0.069, 224.405, 0.024, 235.582, 0.079, 208.549, 0.068, 172.063, 0.005, 160.569, 0.005, 227.255, 0.068, 225.63, 0.06, 184.312, 0.005,
034-pdm01ABBAb1, 9.134200, 0.000211685950413, 200.141, 0.064, 160.667, 0.024, 175.31, 0.027, 205.247, 0.079, 234.355, 0.079, 173.263, 0.021, 167.02, 0.023, 217.15, 0.086, 213.13, 0.077, 155.171, 0.046, 212.199, 0.032, 222.689, 0.078,
034-pdm02ABABa1, 10.537800, 0.000337652892562, -122.529, 0.063, 261.004, 0.069, 220.317, 0.035, 212.874, 0.06, 212.285, 0.005, 242.851, 0.065, 214.115, 0.02, 202.851, 0.045, 201.092, 0.016, 269.08, 0.082, 226.254, 0.029, 225.814, 0.049,
034-pdm02ABABb1, 10.398700, 0.00028105785124, 304.929, 0.061, 211.895, 0.025, 274.228, 0.056, 237.863, 0.029, 233.122, 0.069, 220.86, 0.025, 273.639, 0.07, 218.035, 0.005, 216.335, 0.056, 234.111, 0.025, 218.761, 0.073, 190.29, 0.015,
034-pdm02ABBAa1, 10.657300, 0.00023505785124, 215.217, 0.013, 263.416, 0.051, 264.196, 0.068, 222.857, 0.013, 247.289, 0.029, 286.217, 0.075, 293.827, 0.072, 218.519, 0.014, 244.208, 0.018, 305.933, 0.061, 281.654, 0.065, 214.968, 0.014,
034-pdm02ABBAb1, 10.535000, 0.000194231404959, 240.428, 0.049, 226.493, 0.019, 202.423, 0.019, 252.237, 0.069, 281.27, 0.033, 211.587, 0.005, 170.945, 0.027, 269.441, 0.059, 241.235, 0.059, -213.371, 0.056, 230.035, 0.005, 254.005, 0.063,
034-pdm03ABABa1, 9.794520, 0.0032320661157, 129.814, 0.016, 293.401, 0.062, 182.439, 0.023, 214.285, 0.043, 191.902, 0.007, 257.397, 0.061, -182.681, 0.053, 212.136, 0.038, 187.631, 0.024, 241.398, 0.044, 177.739, 0.023, 151.131, 0.114,
034-pdm03ABABb1, 9.724220, 0.000447603305785, 213.469, 0.012, 213.17, 0.013, 235.678, 0.05, 196.007, 0.011, 278.042, 0.063, 169.812, 0.016, 256.868, 0.045, 187.456, 0.019, 262.725, 0.057, 248.736, 0.015, 292.523, 0.044, -241.288, 0.058,
034-pdm03ABBAa1, 9.659850, 0.00129360330579, 210.68, 0.02, 233.763, 0.056, 230.076, 0.042, 170.573, 0.016, 211.84, 0.015, 194.661, 0.034, 227.81, 0.037, 171.795, 0.029, 177.202, 0.014, 268.53, 0.041, 202.511, 0.037, 191.309, 0.005,
034-pdm03ABBAb1, 9.303970, 0.000522198347107, 218.235, 0.204, 198.364, 0.029, 232.315, 0.022, 257.018, 0.059, 282.79, 0.039, 218.051, 0.024, 202.124, 0.023, 247.594, 0.048, 254.494, 0.049, 207.591, 0.015, -227.041, 0.064, 188.833, 0.057,
034-pdm04ABABa1, 9.769250, 0.000532909090909, 181.951, 0.005, 156.591, 0.038, -189.077, 0.069, -189.451, 0.005, 205.441, 0.005, 196.608, 0.005, 181.069, 0.005, 174.607, 0.046, -136.318, 0.005, 158.327, 0.042, -152.945, 0.065, -145.941, 0.062,
034-pdm04ABABb1, 9.369320, 0.000766991735537, 215.517, 0.045, 223.98, 0.02, 258.393, 0.065, 179.582, 0.037, 227.007, 0.052, 217.293, 0.005, 195.554, 0.05, 213.481, 0.005, 230.465, 0.056, 174.587, 0.014, 213.616, 0.061, 196.91, 0.005,
034-pdm04ABBAa1, 9.527000, 0.000943966942149, 237.189, 0.017, 269.711, 0.062, 270.47, 0.051, 220.414, 0.013, 255.081, 0.012, 202.661, 0.042, 234.049, 0.044, 203.906, 0.02, 203.454, 0.018, 211.787, 0.021, -188.966, 0.057, 220.546, 0.037,
034-pdm04ABBAb1, 9.465910, 0.000692016528926, 274.513, 0.048, 208.185, 0.013, 157.529, 0.016, 230.265, 0.043, 257.791, 0.046, 216.248, 0.013, 168.817, 0.014, 219.617, 0.045, 238.926, 0.069, 228.481, 0.016, 163.12, 0.014, 229.837, 0.043,
034-pdm05ABABa1, 8.505000, 0.000251537190083, 229.267, 0.025, 209.426, 0.073, 160.38, 0.024, 238.676, 0.071, 206.285, 0.026, 244.423, 0.078, 236.61, 0.029, 260.447, 0.067, 218.422, 0.021, 245.93, 0.059, -141.538, 0.062, 204.612, 0.043,
034-pdm05ABABb1, 8.691800, 0.00027279338843, 268.978, 0.083, 189.89, 0.037, 266.077, 0.072, 186.261, 0.048, 261.101, 0.075, 171.271, 0.043, 247.764, 0.074, -191.35, 0.034, 284.803, 0.066, -204.158, 0.039, 263.029, 0.062, 140.356, 0.073,
034-pdm05ABBAa1, 8.699970, 0.000269884297521, 211.242, 0.021, 248.478, 0.074, 255.202, 0.085, 188.108, 0.021, 178.913, 0.022, 262.327, 0.072, 264.583, 0.088, -146.072, 0.059, -164.855, 0.073, 246.759, 0.065, 240.085, 0.068, 163.079, 0.005,
034-pdm05ABBAb1, 8.288820, 0.000793239669421, 200.636, 0.153, -152.913, 0.084, 210.189, 0.023, 238.722, 0.085, 249.945, 0.078, 221.996, 0.021, 234.476, 0.024, 276.271, 0.088, 258.287, 0.072, 209.204, 0.02, 236.791, 0.02, 205.472, 0.058,
034-pdm06ABABa1, 8.760550, 0.000618049586777, 196.583, 0.025, 259.161, 0.057, 220.552, 0.033, 236.645, 0.049, 161.307, 0.029, 252.674, 0.049, 195.398, 0.027, 172.156, 0.038, 154.066, 0.035, 236.943, 0.057, 179.93, 0.021, 194.901, 0.039,
034-pdm06ABABb1, 8.968440, 0.000309785123967, 280.006, 0.057, 192.538, 0.025, 287.624, 0.068, 125.032, 0.049, 271.112, 0.051, 238.199, 0.024, 252.442, 0.057, 210.076, 0.025, 261.073, 0.041, 193.996, 0.028, 258.242, 0.05, 168.096, 0.037,
034-pdm06ABBAa1, 8.839730, 0.000700247933884, 206.43, 0.02, 219.117, 0.055, 259.286, 0.067, 258.501, 0.024, 191.178, 0.026, 259.178, 0.07, 255.287, 0.055, 236.358, 0.033, 230.962, 0.03, 258.789, 0.059, 266.387, 0.058, 192.582, 0.023,
034-pdm06ABBAb1, 8.426750, 0.000263140495868, 314.844, 0.064, 255.271, 0.029, 242.283, 0.03, 259.361, 0.06, 250.159, 0.083, 232.87, 0.04, 225.141, 0.033, 236.008, 0.073, 257.02, 0.08, 223.96, 0.035, 220.351, 0.038, 193.734, 0.041,
034-pdm07ABABa1, 9.355370, 0.000659504132231, 208.861, 0.022, 317.44, 0.082, -244.656, 0.081, 262.288, 0.072, 280.194, 0.015, 300.224, 0.06, 214.202, 0.024, 297.482, 0.057, 258.557, 0.014, 325.616, 0.072, 308.546, 0.02, 250.405, 0.056,
034-pdm07ABABb1, 9.512600, 0.000224016528926, 218.337, 0.096, 322.606, 0.025, 287.429, 0.04, 212.817, 0.027, 314.862, 0.06, -237.381, 0.076, 311.429, 0.063, 163.27, 0.02, 329.917, 0.081, 285.695, 0.017, 287.29, 0.062, 232.037, 0.015,
034-pdm07ABBAa1, 8.891980, 0.000642595041322, 242.037, 0.021, 348.652, 0.068, 321.544, 0.068, 242.49, 0.019, 232.607, 0.019, 217.19, 0.074, 307.762, 0.06, 241.916, 0.03, 263.923, 0.015, 311.21, 0.058, 294.71, 0.071, 258.823, 0.019,
034-pdm07ABBAb1, 9.596440, 0.000514727272727, 264.155, 0.038, 239.625, 0.019, 221.172, 0.019, 291.881, 0.062, 302.111, 0.057, 227.56, 0.017, 195.681, 0.022, 323.02, 0.065, 293.491, 0.063, 214.512, 0.016, 271.013, 0.015, 289.702, 0.045,
034-pdm08ABABa1, 8.264550, 0.000300595041322, 289.859, 0.034, 230.995, 0.069, 211.89, 0.038, 245.453, 0.089, 243.814, 0.043, 248.259, 0.08, 203.088, 0.037, 243.834, 0.091, 249.24, 0.035, 247.75, 0.075, 187.212, 0.046, 269.383, 0.081,
034-pdm08ABABb1, 8.578200, 0.000392330578512, 237.351, 0.059, 184.225, 0.03, 223.351, 0.085, 177.867, 0.03, 227.664, 0.073, 151.544, 0.03, 219.92, 0.085, 177.701, 0.045, 247.039, 0.064, 167.324, 0.033, 236.248, 0.073, 174.036, 0.036,
034-pdm08ABBAa1, 8.757830, 0.000281107438017, 228.017, 0.045, 261.644, 0.084, 254.021, 0.082, 215.554, 0.047, 262.099, 0.031, 307.852, 0.098, 257.311, 0.092, 187.169, 0.043, 237.202, 0.033, 263.436, 0.097, 251.963, 0.094, 245.554, 0.034,
034-pdm08ABBAb1, 8.700350, 5.46115702479e-05, 270.391, 0.075, 229.28, 0.032, 222.215, 0.035, 255.987, 0.076, 250.397, 0.066, 193.402, 0.043, 193.929, 0.042, 278.124, 0.082, 232.722, 0.069, 190.636, 0.048, 201.393, 0.041, 212.63, 0.078,
034-pdm09ABABa1, 9.189900, 0.000354, 282.013, 0.025, 179.38, 0.056, 213.879, 0.022, 243.479, 0.052, 243.354, 0.006, 256.97, 0.08, 215.868, 0.024, 222.705, 0.049, 234.045, 0.031, 259.532, 0.058, 238.83, 0.024, 223.898, 0.032,
034-pdm09ABABb1, 9.446140, 0.000683966942149, 233.998, 0.061, 183.186, 0.025, 270.754, 0.067, 197.508, 0.024, 273.621, 0.08, 184.88, 0.021, 223.886, 0.05, 243.227, 0.025, 242.95, 0.047, 208.116, 0.023, 240.388, 0.066, -178.73, 0.053,
034-pdm09ABBAa1, 9.908780, 0.00033305785124, 230.421, 0.027, 255.292, 0.08, 271.409, 0.073, 226.334, 0.039, 205.055, 0.023, 260.765, 0.077, 246.957, 0.076, 176.56, 0.026, 227.879, 0.027, 224.719, 0.051, 246.904, 0.054, 227.302, 0.026,
034-pdm09ABBAb1, 9.549370, 0.00109317355372, 276.369, 0.062, 215.976, 0.027, 193.427, 0.033, 230.593, 0.094, 203.2, 0.077, 172.946, 0.023, 187.555, 0.025, 230.029, 0.067, 277.548, 0.066, 199.49, 0.027, 179.735, 0.023, 245.464, 0.076,
034-pdm10ABABa1, 8.591930, 0.000309818181818, 164.917, 0.041, 220.198, 0.085, 198.286, 0.03, 214.442, 0.089, 140.295, 0.028, 243.239, 0.091, -146.67, 0.047, 185.967, 0.078, 178.113, 0.039, 183.013, 0.077, 148.088, 0.037, 251.45, 0.076,
034-pdm10ABABb1, 8.966470, 0.000495966942149, 261.941, 0.084, 185.189, 0.024, 236.219, 0.08, 200.571, 0.031, 285.327, 0.073, 208.248, 0.036, 224.071, 0.071, 167.294, 0.033, 285.289, 0.08, 188.568, 0.024, 188.746, 0.088, 227.181, 0.03,
034-pdm10ABBAa1, 8.760590, 0.000272512396694, 204.997, 0.044, 205.01, 0.082, 207.722, 0.084, 184.789, 0.042, 179.202, 0.044, 219.73, 0.086, 220.076, 0.07, 192.716, 0.037, 156.338, 0.032, 232.472, 0.1, 231.654, 0.088, -187.447, 0.005,
034-pdm10ABBAb1, 8.535650, 0.000102958677686, 245.387, 0.077, -170.014, 0.005, 142.172, 0.03, 233.146, 0.088, 233.881, 0.081, -148.443, 0.065, 182.608, 0.036, 252.698, 0.076, 239.308, 0.073, 165.649, 0.044, 160.878, 0.033, 183.097, 0.083,
034-pdm11ABABa1, 9.339600, 0.000597157024793, 174.779, 0.005, 265.507, 0.053, 215.553, 0.009, 245.705, 0.066, 280.914, 0.028, 273.233, 0.069, 203.933, 0.025, 264.558, 0.048, 236.527, 0.028, 254.908, 0.066, 229.267, 0.027, 260.276, 0.06,
034-pdm11ABABb1, 9.457210, 0.000392148760331, 286.626, 0.068, 207.915, 0.04, 299.962, 0.076, 220.104, 0.039, 259.973, 0.057, 251.248, 0.031, 314.966, 0.055, 271.391, 0.032, 309.898, 0.063, 234.068, 0.035, 289.78, 0.074, 212.655, 0.028,
