041-pdm01ABABa1, 10.039700, 0.0115892892562, -139.155, 0.09, 233.259, 0.052, -157.026, 0.08, 213.148, 0.053, 154.434, 0.005, 247.343, 0.082, 198.405, 0.022, 179.405, 0.071, 194.256, 0.005, 201.148, 0.005, -166.044, 0.09, 226.921, 0.066,
041-pdm01ABABb1, 8.975070, 0.000820446280992, 248.548, 0.066, -131.097, 0.013, 218.157, 0.058, 190.848, 0.016, 245.894, 0.056, 165.702, 0.017, 216.585, 0.055, -120.561, 0.073, 213.397, 0.061, 198.337, 0.016, 229.219, 0.051, -165.034, 0.016,
041-pdm01ABBAa1, 8.747920, 0.00127571900826, -108.54, 0.079, 226.879, 0.072, 248.183, 0.075, -155.285, 0.089, -118.861, 0.082, 213.201, 0.064, 228.323, 0.067, 202.613, 0.017, 211.057, 0.017, 253.669, 0.059, 245.572, 0.065, 156.202, 0.013,
041-pdm01ABBAb1, 8.499270, 0.000459107438017, 239.191, 0.061, -131.449, 0.081, -122.565, 0.086, 227.71, 0.088, 226.533, 0.068, -182.195, 0.09, 169.075, 0.018, 239.956, 0.065, 236.832, 0.062, 191.502, 0.017, 181.614, 0.015, 225.636, 0.057,
041-pdm02ABABa1, 10.521600, 0.000626727272727, -166.465, 0.005, 245.44, 0.039, -146.44, 0.062, 277.386, 0.072, -164.855, 0.005, 281.371, 0.045, -137.988, 0.064, 284.136, 0.066, -164.188, 0.006, 236.48, 0.026, -222.315, 0.005, 233.944, 0.009,
041-pdm02ABABb1, 10.516000, 0.000289338842975, 269.766, 0.055, -140.33, 0.005, 291.447, 0.079, -135.06, 0.005, 296.859, 0.079, -172.46, 0.007, 275.086, 0.057, -155.727, 0.006, 276.501, 0.063, -150.929, 0.005, 278.022, 0.064, -147.197, 0.005,
041-pdm02ABBAa1, 9.822120, 0.00213365289256, 219.501, 0.037, 273.486, 0.086, 216.584, 0.014, -176.426, 0.064, 200.213, 0.013, 261.634, 0.03, 258.041, 0.066, -126.218, 0.087, -136.17, 0.062, 240.674, 0.04, 188.156, 0.005, -117.3, 0.069,
041-pdm02ABBAb1, 9.938510, 0.000761173553719, 252.753, 0.058, 233.377, 0.011, 228.926, 0.011, 263.176, 0.051, 261.228, 0.061, -136.998, 0.072, 230.961, 0.015, 285.86, 0.061, 191.36, 0.049, 217.616, 0.012, 229.177, 0.024, -165.325, 0.005,
041-pdm03ABABa1, 9.822790, 0.00233608264463, 148.537, 0.005, 226.964, 0.025, -159.655, 0.005, 257.073, 0.021, 175.221, 0.013, 215.967, 0.023, 198.397, 0.012, 234.412, 0.029, 227.757, 0.015, 225.915, 0.019, 212.934, 0.015, 215.493, 0.044,
041-pdm03ABABb1, 9.485770, 0.000712561983471, 207.26, 0.038, 185.658, 0.01, 219.851, 0.037, 223.182, 0.011, 222.352, 0.06, 199.944, 0.009, 246.75, 0.048, 202.044, 0.01, 236.333, 0.045, 233.965, 0.014, 260.885, 0.066, 217.479, 0.011,
041-pdm03ABBAa1, 9.022000, 0.00385495867769, 252.263, 0.005, 208.304, 0.033, 221.127, 0.055, 135.204, 0.006, 165.876, 0.015, -174.512, 0.005, 203.962, 0.036, 140.946, 0.021, 181.084, 0.015, 174.903, 0.006, 222.958, 0.031, 215.875, 0.01,
041-pdm03ABBAb1, 8.996450, 0.000239966942149, 219.974, 0.049, -118.266, 0.084, 128.007, 0.024, 218.424, 0.033, 213.665, 0.035, 143.513, 0.023, 136.871, 0.015, 230.247, 0.036, 219.331, 0.028, -100.787, 0.086, -118.593, 0.089, 223.651, 0.043,
041-pdm04ABABa1, 8.559050, 0.00135365289256, 256.169, 0.011, 188.097, 0.03, -187.661, 0.005, 198.395, 0.032, -200.312, 0.008, 186.93, 0.032, 195.477, 0.01, 223.85, 0.04, 190.744, 0.014, 215.618, 0.056, 187.234, 0.013, -151.464, 0.005,
041-pdm04ABABb1, 9.302480, 0.00118418181818, 219.29, 0.042, -118.61, 0.091, 178.402, 0.007, 212.579, 0.014, 223.155, 0.049, 206.652, 0.012, 191.48, 0.039, 236.428, 0.01, 197.682, 0.036, 202.576, 0.007, 212.021, 0.031, -210.232, 0.009,
041-pdm04ABBAa1, 9.348710, 0.000566148760331, 222.453, 0.04, 230.075, 0.056, 179.945, 0.05, -125.64, 0.083, 170.184, 0.014, 213.491, 0.051, 186.311, 0.039, -105.614, 0.079, 174.717, 0.017, 218.567, 0.041, 182.274, 0.048, 191.092, 0.022,
041-pdm04ABBAb1, 9.318530, 0.000322694214876, 205.016, 0.062, 197.912, 0.01, 191.648, 0.022, 214.376, 0.057, 218.314, 0.054, 198.272, 0.017, 198.771, 0.016, 235.825, 0.055, 206.929, 0.041, 218.031, 0.018, 230.962, 0.016, 229.656, 0.072,
