007-pdm01ABABa1, 8.484420, 0.00043747107438, 150.672, 0.018, 201.186, 0.082, 167.574, 0.04, 245.223, 0.096, 188.824, 0.005, 225.241, 0.079, -153.11, 0.071, 233.975, 0.102, 189.918, 0.005, -242.504, 0.029, -130.72, 0.03, 218.214, 0.133,
007-pdm01ABABb1, 8.677510, 0.000675685950413, 254.06, 0.081, 220.217, 0.013, 226.663, 0.077, 210.206, 0.014, 220.123, 0.005, 175.705, 0.034, 234.387, 0.097, 166.972, 0.022, 265.978, 0.081, 170.679, 0.005, 258.839, 0.106, 171.881, 0.008,
007-pdm01ABBAa1, 8.695110, 0.00117218181818, 190.36, 0.013, 230.189, 0.073, 289.988, 0.06, 218.813, 0.014, 276.937, 0.085, 240.435, 0.089, 238.497, 0.085, 215.16, 0.02, 199.171, 0.017, 294.849, 0.102, 282.658, 0.096, 254.468, 0.038,
007-pdm01ABBAb1, 8.534970, 0.000252148760331, 214.842, 0.067, -126.11, 0.069, -146.697, 0.074, 207.729, 0.075, 228.699, 0.058, 149.828, 0.011, -164.937, 0.057, 241.154, 0.084, 268.702, 0.073, 172.335, 0.005, -161.345, 0.086, 233.599, 0.109,
007-pdm02ABABa1, 10.284800, 0.000309355371901, 224.298, 0.013, 247.697, 0.057, 231.134, 0.015, 269.017, 0.058, 228.167, 0.013, 266.156, 0.063, 239.263, 0.015, 298.885, 0.081, 200.39, 0.015, 279.634, 0.081, 211.893, 0.024, 257.814, 0.075,
007-pdm02ABABb1, 10.284300, 0.000960066115702, 225.568, 0.072, 185.437, 0.026, 275.666, 0.089, -177.468, 0.005, 295.033, 0.073, 209.723, 0.038, 252.694, 0.087, 240.534, 0.022, 264.729, 0.085, 227.337, 0.023, 258.972, 0.046, 193.796, 0.017,
007-pdm02ABBAa1, 10.386700, 0.000903884297521, 168.648, 0.026, 230.813, 0.052, 276.449, 0.057, 190.57, 0.023, 258.81, 0.022, 266.76, 0.068, 265.108, 0.058, 142.655, 0.073, -274.738, 0.083, 281.392, 0.073, 257.049, 0.067, 158.896, 0.063,
007-pdm02ABBAb1, 9.995510, 0.000910066115702, 239.433, 0.075, 200.653, 0.033, 209.783, 0.027, 235.086, 0.058, 276.875, 0.066, 199.902, 0.037, 208.028, 0.023, 253.416, 0.086, 292.35, 0.045, 210.44, 0.03, 206.001, 0.04, 222.013, 0.075,
007-pdm03ABABa1, 11.636700, 0.0116338677686, 176.257, 0.017, 218.768, 0.064, 135.196, 0.013, -188.776, 0.058, 104.057, 0.047, 205.811, 0.066, 225.757, 0.034, 236.697, 0.096, 229.975, 0.029, 106.052, 0.033, 128.568, 0.048, 139.436, 0.039,
007-pdm03ABABb1, 9.588610, 0.00139933884298, 224.076, 0.075, 211.465, 0.014, 226.888, 0.062, 216.973, 0.012, 264.32, 0.052, 176.918, 0.015, 198.427, 0.053, 195.342, 0.017, 244.371, 0.05, 247.133, 0.017, 204.045, 0.059, 206.097, 0.018,
