022-pdm01ABABa1, 9.410050, 0.000556446280992, 210.888, 0.014, 255.948, 0.08, 194.412, 0.005, 245.148, 0.081, -144.329, 0.08, 246.76, 0.074, 222.847, 0.016, 260.347, 0.072, -178.469, 0.067, 270.544, 0.08, -207.234, 0.074, 228.64, 0.064,
022-pdm01ABABb1, 9.601000, 0.000319454545455, 251.704, 0.053, 187.355, 0.014, 221.747, 0.067, 226.744, 0.023, 210.157, 0.037, 204.531, 0.03, 232.138, 0.054, 188.932, 0.016, -183.996, 0.136, 228.121, 0.017, 209.914, 0.036, -160.52, 0.064,
022-pdm01ABBAa1, 9.384100, 0.000257966942149, 196.609, 0.013, 267.348, 0.068, 261.647, 0.065, 227.145, 0.015, 226, 0.02, 264.215, 0.068, 260.014, 0.08, 208.229, 0.023, 240.919, 0.041, 228.073, 0.062, 230.473, 0.064, 211.693, 0.019,
022-pdm01ABBAb1, 9.777030, 0.000800925619835, 225.009, 0.064, -138.104, 0.059, -179.145, 0.074, 248.309, 0.067, 247.878, 0.059, -123.321, 0.014, -141.849, 0.082, 244.096, 0.081, 210.371, 0.073, -179.042, 0.08, -144.432, 0.063, 232.996, 0.066,
022-pdm02ABABa1, 8.543460, 0.00449160330579, 147.001, 0.009, 268.441, 0.068, 240.652, 0.012, 291.691, 0.059, 261.858, 0.012, 211.735, 0.048, 213.236, 0.009, 198.452, 0.048, 250.005, 0.011, 248.073, 0.036, 216.337, 0.05, 221.5, 0.011,
022-pdm02ABABb1, 10.161000, 0.000591140495868, 189.667, 0.06, 187.789, 0.015, 186.971, 0.059, 229.788, 0.011, 225.326, 0.061, 218.405, 0.013, 252.973, 0.062, 209.952, 0.015, 272.548, 0.045, 248.597, 0.011, 286.928, 0.088, 203.577, 0.008,
022-pdm02ABBAa1, 10.750700, 0.000305834710744, 179.868, 0.014, 242.635, 0.045, 273.615, 0.06, 220.81, 0.014, 240.581, 0.014, 255.362, 0.053, 249.626, 0.052, 228.077, 0.012, 235.418, 0.012, 268.65, 0.041, 264.863, 0.056, -188.535, 0.076,
022-pdm02ABBAb1, 10.392900, 0.000611719008264, -150.312, 0.09, 233.739, 0.015, 213.466, 0.011, 264.901, 0.051, 235.147, 0.048, 240.873, 0.01, 246.84, 0.008, 268.467, 0.047, 298.025, 0.047, 192.06, 0.013, 220.052, 0.012, 269.327, 0.049,
022-pdm03ABABa1, 9.247280, 0.000297090909091, 210.147, 0.014, 265.372, 0.05, 205.753, 0.012, 200.791, 0.023, 224.813, 0.011, 239.59, 0.051, 202.948, 0.011, 260.803, 0.035, 260.527, 0.013, 260.711, 0.038, 225.243, 0.014, 260.093, 0.066,
022-pdm03ABABb1, 9.389330, 0.000604876033058, 304.358, 0.052, 211.501, 0.015, 264.277, 0.052, 251.678, 0.011, 262.275, 0.05, 203.877, 0.016, 275.159, 0.058, 189.868, 0.012, 269.348, 0.05, 252.26, 0.012, 241.13, 0.044, 229.513, 0.026,
022-pdm03ABBAa1, 9.568400, 0.000208512396694, -208.059, 0.075, 259.805, 0.04, 262.597, 0.066, -204.77, 0.085, 201.262, 0.006, 271.256, 0.039, 261.593, 0.065, 207.191, 0.005, 215.685, 0.014, 232.439, 0.037, 277.497, 0.051, 132.235, 0.005,
022-pdm03ABBAb1, 9.649630, 0.00013147107438, 256.916, 0.058, 192.316, 0.018, 222.848, 0.017, 206.669, 0.048, 248.269, 0.044, 220.054, 0.012, 204.353, 0.023, 264.542, 0.056, 271.067, 0.07, 203.802, 0.015, 232.055, 0.016, 216.896, 0.048,
022-pdm04ABABa1, 10.053900, 0.000220611570248, 193.487, 0.016, 238.382, 0.058, 221.948, 0.013, 243.603, 0.06, 209.869, 0.015, 230.823, 0.056, 177.972, 0.019, 244.726, 0.052, 218.902, 0.015, 239.991, 0.043, 210.785, 0.013, 240.853, 0.049,
022-pdm04ABABb1, 9.737320, 0.000251537190083, 203.97, 0.049, 220.529, 0.014, 207.415, 0.058, 217.769, 0.012, 255.616, 0.048, 214.294, 0.015, 251.858, 0.042, 221.314, 0.017, 257.665, 0.044, 181.561, 0.015, 255.308, 0.064, 201.21, 0.012,
022-pdm04ABBAa1, 9.532830, 0.00032226446281, 195.569, 0.015, 202.908, 0.047, 247.28, 0.05, 170.898, 0.017, 182.544, 0.015, 218.668, 0.052, 225.321, 0.058, 205.467, 0.019, 238.086, 0.011, 249.686, 0.046, 241.112, 0.051, 180.528, 0.015,
022-pdm04ABBAb1, 9.601800, 0.00040441322314, 252.727, 0.046, 219.019, 0.015, -129.967, 0.081, 239.344, 0.047, 270.999, 0.046, 204.226, 0.015, 214.959, 0.013, 260.961, 0.075, 256.352, 0.061, 245.975, 0.013, 192.409, 0.024, 219.698, 0.057,
022-pdm05ABABa1, 8.374510, 0.000131603305785, 243.78, 0.017, 227.519, 0.065, 209.963, 0.017, 239.429, 0.097, -165.577, 0.005, 216.606, 0.056, 193.917, 0.02, 203.068, 0.09, 194.451, 0.027, 176.096, 0.149, 196.651, 0.025, 249.436, 0.062,
022-pdm05ABABb1, 7.717910, 0.000777652892562, 244.133, 0.058, 181.377, 0.034, 251.501, 0.081, 206.986, 0.017, 265.493, 0.095, 108.672, 0.038, 248.191, 0.076, 181.884, 0.014, -161.166, 0.055, 211.35, 0.022, 260.062, 0.07, 147.717, 0.061,
022-pdm05ABBAa1, 8.234310, 0.000861818181818, 293.911, 0.126, 256.304, 0.068, 234.745, 0.092, 170.331, 0.037, 224.335, 0.026, 195.774, 0.086, 220.761, 0.065, 188.597, 0.044, 192.838, 0.045, 269.536, 0.074, 214.624, 0.062, 201.439, 0.031,
022-pdm05ABBAb1, 7.756060, 0.00156150413223, 231.447, 0.076, 229.565, 0.023, 207.124, 0.016, 238.407, 0.102, 235.367, 0.1, 166.217, 0.025, 193.393, 0.03, 270.878, 0.072, 232.325, 0.067, 153.072, 0.027, 183.439, 0.036, 144.13, 0.066,
022-pdm06ABABa1, 9.154420, 0.000413140495868, 190.934, 0.024, 257.719, 0.067, 186.83, 0.015, 223.692, 0.039, 215.327, 0.037, 212.289, 0.057, 222.08, 0.034, 238.833, 0.044, 210.186, 0.028, 171.369, 0.049, 201.754, 0.032, 168.207, 0.088,
022-pdm06ABABb1, 8.590140, 0.000242231404959, 257.861, 0.099, 222.797, 0.031, 215.845, 0.072, 223.935, 0.028, 224.201, 0.062, 190.412, 0.029, 192.071, 0.052, 206.46, 0.027, 197.788, 0.074, 234.517, 0.038, 241.665, 0.058, 228.002, 0.031,
022-pdm06ABBAa1, 9.100240, 0.000434, 215.352, 0.029, 228.561, 0.045, 192.903, 0.043, 230.054, 0.026, 231.037, 0.023, 247.179, 0.062, 298.156, 0.054, 214.061, 0.021, 218.28, 0.02, 246.17, 0.073, 241.264, 0.063, 227.56, 0.031,
