017-pdm01ABABa1, 9.356660, 0.000699652892562, -169.5, 0.062, 187.446, 0.037, 216.596, 0.018, 205.659, 0.052, 234.848, 0.028, 202.537, 0.005, 183.47, 0.017, 232.016, 0.04, 202.885, 0.025, 236.241, 0.048, -167.109, 0.005, 270.597, 0.031,
017-pdm01ABABb1, 9.231390, 0.000167900826446, 227.404, 0.034, 187.107, 0.019, 249.896, 0.054, -141, 0.072, 251.66, 0.061, -133.444, 0.056, 186.919, 0.136, -179.804, 0.076, 232.645, 0.064, -178.663, 0.069, 230.805, 0.071, -123.398, 0.044,
017-pdm01ABBAa1, 8.863190, 0.000400694214876, 178.643, 0.022, 259.246, 0.056, 216.931, 0.048, 145.499, 0.022, 138.83, 0.005, 243.172, 0.059, 207.429, 0.044, 166.43, 0.017, 170.232, 0.018, 201.602, 0.074, 194.848, 0.063, 194.406, 0.021,
017-pdm01ABBAb1, 9.145760, 0.000518429752066, 242.473, 0.073, -193.051, 0.071, 159.934, 0.017, 217.746, 0.059, 246.656, 0.055, -159.52, 0.084, 198.383, 0.027, 210.881, 0.054, 178.272, 0.051, 183.103, 0.025, -138, 0.055, 215.917, 0.065,
017-pdm02ABABa1, 10.816600, 0.000291603305785, -165.41, 0.077, 257.998, 0.042, 218.138, 0.012, 267.437, 0.039, 197.951, 0.011, 257.004, 0.049, 237.791, 0.012, 276.621, 0.046, 238.927, 0.008, 265.266, 0.043, 215.319, 0.015, 266.152, 0.041,
017-pdm02ABABb1, 10.542800, 0.000301140495868, 218.062, 0.043, 206.104, 0.025, 259.197, 0.061, 207.87, 0.03, 257.655, 0.042, 231.728, 0.027, 280.534, 0.058, 229.301, 0.039, 253.583, 0.052, 183.586, 0.023, 292.204, 0.06, 210.195, 0.046,
017-pdm02ABBAa1, 10.066600, 0.000918694214876, 133.953, 0.005, 209.235, 0.032, 198.411, 0.045, 226.858, 0.016, 251.383, 0.013, 255.016, 0.052, 231.967, 0.02, 249.477, 0.018, 276.035, 0.024, 268.247, 0.049, 226.326, 0.03, -226.463, 0.078,
017-pdm02ABBAb1, 10.649900, 0.000562198347107, 223.615, 0.056, 209.167, 0.011, 242.215, 0.012, 311.826, 0.082, 266.215, 0.054, 237.722, 0.013, 256.986, 0.021, 248.452, 0.058, 242.946, 0.049, 257.808, 0.018, 237.03, 0.015, 257.361, 0.049,
017-pdm03ABABa1, 8.324230, 0.00115778512397, 142.265, 0.193, 272.407, 0.061, 235.365, 0.016, 223.836, 0.056, 128.061, 0.011, 217.143, 0.043, 160.839, 0.012, 260.703, 0.042, 175.478, 0.025, 223.704, 0.052, 196.255, 0.017, 216.214, 0.045,
017-pdm03ABABb1, 9.102350, 0.00131960330579, 134.251, 0.036, 213.136, 0.011, 251.339, 0.061, 209.132, 0.012, 273.428, 0.069, 205.499, 0.02, 245.626, 0.082, 231.235, 0.012, 272.561, 0.047, 140.358, 0.034, 283.694, 0.045, 227.74, 0.018,
